"seqid"	"type"	"start"	"end"	"strand"	"gene"	"gene_biotype"	"ID"	"Name"	"Parent"	"product"	"protein_id"
"4521"	"U00096.3"	"CDS"	2161464	2162879	"+"	"mdtD"	NA	"cds-AAC75138.1"	"AAC75138.1"	"gene-b2077"	"putative multidrug efflux pump MdtD"	"AAC75138.1"
"4522"	"U00096.3"	"gene"	2162876	2164279	"+"	"baeS"	"protein_coding"	"gene-b2078"	"baeS"	NA	NA	NA
"4523"	"U00096.3"	"CDS"	2162876	2164279	"+"	"baeS"	NA	"cds-AAC75139.1"	"AAC75139.1"	"gene-b2078"	"sensor histidine kinase BaeS"	"AAC75139.1"
"4524"	"U00096.3"	"gene"	2164276	2164998	"+"	"baeR"	"protein_coding"	"gene-b2079"	"baeR"	NA	NA	NA
"4525"	"U00096.3"	"CDS"	2164276	2164998	"+"	"baeR"	NA	"cds-AAC75140.1"	"AAC75140.1"	"gene-b2079"	"DNA-binding transcriptional activator BaeR"	"AAC75140.1"
"4526"	"U00096.3"	"gene"	2165189	2165521	"+"	"yegP"	"protein_coding"	"gene-b2080"	"yegP"	NA	NA	NA
"4527"	"U00096.3"	"CDS"	2165189	2165521	"+"	"yegP"	NA	"cds-AAC75141.2"	"AAC75141.2"	"gene-b2080"	"DUF1508 domain-containing protein YegP"	"AAC75141.2"
"4528"	"U00096.3"	"gene"	2165668	2167029	"+"	"trhP"	"protein_coding"	"gene-b2081"	"trhP"	NA	NA	NA
"4529"	"U00096.3"	"CDS"	2165668	2167029	"+"	"trhP"	NA	"cds-AAC75142.1"	"AAC75142.1"	"gene-b2081"	"tRNA wobble base hydroxylation protein TrhP"	"AAC75142.1"
"4530"	"U00096.3"	"gene"	2167114	2167200	"+"	"cyaR"	"ncRNA"	"gene-b4438"	"cyaR"	NA	NA	NA
"4531"	"U00096.3"	"ncRNA"	2167114	2167200	"+"	"cyaR"	NA	"rna-b4438"	NA	"gene-b4438"	"small regulatory RNA CyaR"	NA
"4532"	"U00096.3"	"exon"	2167114	2167200	"+"	"cyaR"	NA	"exon-b4438-1"	NA	"rna-b4438"	"small regulatory RNA CyaR"	NA
"4533"	"U00096.3"	"sequence_feature"	2167183	2167811	"+"	NA	NA	"id-U00096.3:2167183..2167811"	NA	NA	NA	NA
"4534"	"U00096.3"	"gene"	2167302	2167520	"-"	"ogrK"	"protein_coding"	"gene-b2082"	"ogrK"	NA	NA	NA
"4535"	"U00096.3"	"CDS"	2167302	2167520	"-"	"ogrK"	NA	"cds-AAC75143.1"	"AAC75143.1"	"gene-b2082"	"prophage P2 late control protein OgrK"	"AAC75143.1"
"4536"	"U00096.3"	"pseudogene"	2167602	2167820	"-"	"yegZ"	"pseudogene"	"gene-b2083"	"yegZ"	NA	NA	NA
"4537"	"U00096.3"	"gene"	2167989	2168306	"-"	"yegR"	"protein_coding"	"gene-b2085"	"yegR"	NA	NA	NA
"4538"	"U00096.3"	"CDS"	2167989	2168306	"-"	"yegR"	NA	"cds-AAC75146.2"	"AAC75146.2"	"gene-b2085"	"uncharacterized protein YegR"	"AAC75146.2"
"4539"	"U00096.3"	"gene"	2168712	2169611	"+"	"yegS"	"protein_coding"	"gene-b2086"	"yegS"	NA	NA	NA
"4540"	"U00096.3"	"CDS"	2168712	2169611	"+"	"yegS"	NA	"cds-AAC75147.1"	"AAC75147.1"	"gene-b2086"	"lipid kinase YegS"	"AAC75147.1"
"4541"	"U00096.3"	"pseudogene"	2169693	2171727	"-"	"gatR"	"pseudogene"	"gene-b4498"	"gatR"	NA	NA	NA
"4542"	"U00096.3"	"CDS"	2171429	2171727	"-"	"gatR"	NA	"cds-gnl|b4498|CDS%3D2218"	NA	"gene-b4498"	"DNA-binding transcriptional repressor GatR%2C N-terminal fragment"	NA
"4543"	"U00096.3"	"CDS"	2169693	2170167	"-"	"gatR"	NA	"cds-gnl|b4498|CDS%3D2218"	NA	"gene-b4498"	"DNA-binding transcriptional repressor GatR%2C N-terminal fragment"	NA
"4544"	"U00096.3"	"sequence_feature"	2169693	2170167	"-"	"gatR"	NA	"id-b4498"	NA	NA	NA	NA
"4545"	"U00096.3"	"sequence_feature"	2171429	2171727	"-"	"gatR"	NA	"id-b4498-2"	NA	NA	NA	NA
"4546"	"U00096.3"	"mobile_genetic_element"	2170171	2171428	"+"	NA	NA	"id-U00096.3:2170171..2171428"	NA	NA	NA	NA
"4547"	"U00096.3"	"gene"	2170236	2170535	"+"	"insE5"	"protein_coding"	"gene-b2088"	"insE5"	NA	NA	NA
"4548"	"U00096.3"	"CDS"	2170236	2170535	"+"	"insE5"	NA	"cds-AAC75149.2"	"AAC75149.2"	"gene-b2088"	"IS3 element protein InsE"	"AAC75149.2"
"4549"	"U00096.3"	"gene"	2170532	2171398	"+"	"insF5"	"protein_coding"	"gene-b2089"	"insF5"	NA	NA	NA
"4550"	"U00096.3"	"CDS"	2170532	2171398	"+"	"insF5"	NA	"cds-AAC75150.1"	"AAC75150.1"	"gene-b2089"	"IS3 element protein InsF"	"AAC75150.1"
"4551"	"U00096.3"	"gene"	2171833	2172873	"-"	"gatD"	"protein_coding"	"gene-b2091"	"gatD"	NA	NA	NA
"4552"	"U00096.3"	"CDS"	2171833	2172873	"-"	"gatD"	NA	"cds-AAC75152.1"	"AAC75152.1"	"gene-b2091"	"galactitol-1-phosphate 5-dehydrogenase"	"AAC75152.1"
"4553"	"U00096.3"	"pseudogene"	2172921	2174278	"-"	"gatC"	"pseudogene"	"gene-b2092"	"gatC"	NA	NA	NA
"4554"	"U00096.3"	"gene"	2174282	2174566	"-"	"gatB"	"protein_coding"	"gene-b2093"	"gatB"	NA	NA	NA
"4555"	"U00096.3"	"CDS"	2174282	2174566	"-"	"gatB"	NA	"cds-AAC75154.1"	"AAC75154.1"	"gene-b2093"	"galactitol-specific PTS enzyme IIB component"	"AAC75154.1"
"4556"	"U00096.3"	"gene"	2174597	2175049	"-"	"gatA"	"protein_coding"	"gene-b2094"	"gatA"	NA	NA	NA
"4557"	"U00096.3"	"CDS"	2174597	2175049	"-"	"gatA"	NA	"cds-AAC75155.1"	"AAC75155.1"	"gene-b2094"	"galactitol-specific PTS enzyme IIA component"	"AAC75155.1"
"4558"	"U00096.3"	"gene"	2175059	2176321	"-"	"gatZ"	"protein_coding"	"gene-b2095"	"gatZ"	NA	NA	NA
"4559"	"U00096.3"	"CDS"	2175059	2176321	"-"	"gatZ"	NA	"cds-AAC75156.1"	"AAC75156.1"	"gene-b2095"	"putative tagatose-1%2C6-bisphosphate aldolase 2 chaperone"	"AAC75156.1"
"4560"	"U00096.3"	"gene"	2176350	2177204	"-"	"gatY"	"protein_coding"	"gene-b2096"	"gatY"	NA	NA	NA
"4561"	"U00096.3"	"CDS"	2176350	2177204	"-"	"gatY"	NA	"cds-AAC75157.2"	"AAC75157.2"	"gene-b2096"	"tagatose-1%2C6-bisphosphate aldolase 2"	"AAC75157.2"
"4562"	"U00096.3"	"gene"	2177512	2178564	"-"	"fbaB"	"protein_coding"	"gene-b2097"	"fbaB"	NA	NA	NA
"4563"	"U00096.3"	"CDS"	2177512	2178564	"-"	"fbaB"	NA	"cds-AAC75158.2"	"AAC75158.2"	"gene-b2097"	"fructose-bisphosphate aldolase class I"	"AAC75158.2"
"4564"	"U00096.3"	"gene"	2178821	2180098	"+"	"yegT"	"protein_coding"	"gene-b2098"	"yegT"	NA	NA	NA
"4565"	"U00096.3"	"CDS"	2178821	2180098	"+"	"yegT"	NA	"cds-AAC75159.1"	"AAC75159.1"	"gene-b2098"	"putative transporter YegT"	"AAC75159.1"
"4566"	"U00096.3"	"gene"	2180095	2181099	"+"	"yegU"	"protein_coding"	"gene-b2099"	"yegU"	NA	NA	NA
"4567"	"U00096.3"	"CDS"	2180095	2181099	"+"	"yegU"	NA	"cds-AAC75160.1"	"AAC75160.1"	"gene-b2099"	"putative ADP-ribosylglycohydrolase YegU"	"AAC75160.1"
"4568"	"U00096.3"	"gene"	2181096	2182061	"+"	"yegV"	"protein_coding"	"gene-b2100"	"yegV"	NA	NA	NA
"4569"	"U00096.3"	"CDS"	2181096	2182061	"+"	"yegV"	NA	"cds-AAC75161.1"	"AAC75161.1"	"gene-b2100"	"putative sugar kinase YegV"	"AAC75161.1"
"4570"	"U00096.3"	"gene"	2182035	2182781	"-"	"yegW"	"protein_coding"	"gene-b2101"	"yegW"	NA	NA	NA
"4571"	"U00096.3"	"CDS"	2182035	2182781	"-"	"yegW"	NA	"cds-AAC75162.1"	"AAC75162.1"	"gene-b2101"	"putative DNA-binding transcriptional regulator YegW"	"AAC75162.1"
"4572"	"U00096.3"	"gene"	2182833	2183651	"-"	"yegX"	"protein_coding"	"gene-b2102"	"yegX"	NA	NA	NA
"4573"	"U00096.3"	"CDS"	2182833	2183651	"-"	"yegX"	NA	"cds-AAC75163.2"	"AAC75163.2"	"gene-b2102"	"putative glycosyl hydrolase YegX"	"AAC75163.2"
"4574"	"U00096.3"	"gene"	2183716	2184516	"-"	"thiD"	"protein_coding"	"gene-b2103"	"thiD"	NA	NA	NA
"4575"	"U00096.3"	"CDS"	2183716	2184516	"-"	"thiD"	NA	"cds-AAC75164.1"	"AAC75164.1"	"gene-b2103"	"bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase"	"AAC75164.1"
"4576"	"U00096.3"	"gene"	2184513	2185301	"-"	"thiM"	"protein_coding"	"gene-b2104"	"thiM"	NA	NA	NA
"4577"	"U00096.3"	"CDS"	2184513	2185301	"-"	"thiM"	NA	"cds-AAC75165.1"	"AAC75165.1"	"gene-b2104"	"hydroxyethylthiazole kinase"	"AAC75165.1"
"4578"	"U00096.3"	"gene"	2185524	2185796	"-"	"rcnR"	"protein_coding"	"gene-b2105"	"rcnR"	NA	NA	NA
"4579"	"U00096.3"	"CDS"	2185524	2185796	"-"	"rcnR"	NA	"cds-AAC75166.1"	"AAC75166.1"	"gene-b2105"	"DNA-binding transcriptional repressor RcnR"	"AAC75166.1"
"4580"	"U00096.3"	"gene"	2185917	2186741	"+"	"rcnA"	"protein_coding"	"gene-b2106"	"rcnA"	NA	NA	NA
"4581"	"U00096.3"	"CDS"	2185917	2186741	"+"	"rcnA"	NA	"cds-AAC75167.1"	"AAC75167.1"	"gene-b2106"	"Ni(2(+))/Co(2(+)) exporter"	"AAC75167.1"
"4582"	"U00096.3"	"gene"	2186960	2187298	"+"	"rcnB"	"protein_coding"	"gene-b2107"	"rcnB"	NA	NA	NA
"4583"	"U00096.3"	"CDS"	2186960	2187298	"+"	"rcnB"	NA	"cds-AAC75168.2"	"AAC75168.2"	"gene-b2107"	"periplasmic protein involved in nickel/cobalt export"	"AAC75168.2"
"4584"	"U00096.3"	"gene"	2187380	2188414	"-"	"yehA"	"protein_coding"	"gene-b2108"	"yehA"	NA	NA	NA
"4585"	"U00096.3"	"CDS"	2187380	2188414	"-"	"yehA"	NA	"cds-AAC75169.1"	"AAC75169.1"	"gene-b2108"	"putative fimbrial adhesin YehA"	"AAC75169.1"
"4586"	"U00096.3"	"gene"	2188430	2190910	"-"	"yehB"	"protein_coding"	"gene-b2109"	"yehB"	NA	NA	NA
"4587"	"U00096.3"	"CDS"	2188430	2190910	"-"	"yehB"	NA	"cds-AAC75170.1"	"AAC75170.1"	"gene-b2109"	"putative fimbrial usher protein YehB"	"AAC75170.1"
"4588"	"U00096.3"	"gene"	2190926	2191645	"-"	"yehC"	"protein_coding"	"gene-b2110"	"yehC"	NA	NA	NA
"4589"	"U00096.3"	"CDS"	2190926	2191645	"-"	"yehC"	NA	"cds-AAC75171.1"	"AAC75171.1"	"gene-b2110"	"putative fimbrial chaperone YehC"	"AAC75171.1"
"4590"	"U00096.3"	"gene"	2191680	2192222	"-"	"yehD"	"protein_coding"	"gene-b2111"	"yehD"	NA	NA	NA
"4591"	"U00096.3"	"CDS"	2191680	2192222	"-"	"yehD"	NA	"cds-AAC75172.1"	"AAC75172.1"	"gene-b2111"	"putative fimbrial protein YehD"	"AAC75172.1"
"4592"	"U00096.3"	"gene"	2192515	2192796	"-"	"yehE"	"protein_coding"	"gene-b2112"	"yehE"	NA	NA	NA
"4593"	"U00096.3"	"CDS"	2192515	2192796	"-"	"yehE"	NA	"cds-AAC75173.1"	"AAC75173.1"	"gene-b2112"	"DUF2574 domain-containing protein YehE"	"AAC75173.1"
"4594"	"U00096.3"	"gene"	2193059	2194168	"-"	"mrp"	"protein_coding"	"gene-b2113"	"mrp"	NA	NA	NA
"4595"	"U00096.3"	"CDS"	2193059	2194168	"-"	"mrp"	NA	"cds-AAC75174.2"	"AAC75174.2"	"gene-b2113"	"P-loop NTPase family protein Mrp"	"AAC75174.2"
"4596"	"U00096.3"	"gene"	2194300	2196333	"+"	"metG"	"protein_coding"	"gene-b2114"	"metG"	NA	NA	NA
"4597"	"U00096.3"	"CDS"	2194300	2196333	"+"	"metG"	NA	"cds-AAC75175.1"	"AAC75175.1"	"gene-b2114"	"methionine--tRNA ligase"	"AAC75175.1"
"4598"	"U00096.3"	"gene"	2196474	2197298	"+"	"yehF"	"protein_coding"	"gene-b2115"	"yehF"	NA	NA	NA
"4599"	"U00096.3"	"CDS"	2196474	2197298	"+"	"yehF"	NA	"cds-AYC08227.1"	"AYC08227.1"	"gene-b2115"	"PF05406 family protein YehF"	"AYC08227.1"
"4600"	"U00096.3"	"pseudogene"	2197410	2200269	"+"	"yehH"	"pseudogene"	"gene-b4499"	"yehH"	NA	NA	NA
"4601"	"U00096.3"	"gene"	2200279	2203911	"+"	"yehI"	"protein_coding"	"gene-b2118"	"yehI"	NA	NA	NA
"4602"	"U00096.3"	"CDS"	2200279	2203911	"+"	"yehI"	NA	"cds-AAC75179.1"	"AAC75179.1"	"gene-b2118"	"DUF4132 domain-containing protein YehI"	"AAC75179.1"
"4603"	"U00096.3"	"gene"	2203972	2204289	"+"	"yehK"	"protein_coding"	"gene-b4541"	"yehK"	NA	NA	NA
"4604"	"U00096.3"	"CDS"	2203972	2204289	"+"	"yehK"	NA	"cds-ABD18687.1"	"ABD18687.1"	"gene-b4541"	"uncharacterized protein YehK"	"ABD18687.1"
"4605"	"U00096.3"	"gene"	2204596	2205684	"+"	"yehL"	"protein_coding"	"gene-b2119"	"yehL"	NA	NA	NA
"4606"	"U00096.3"	"CDS"	2204596	2205684	"+"	"yehL"	NA	"cds-AAC75180.2"	"AAC75180.2"	"gene-b2119"	"putative AAA(+) MoxR family ATPase YehL"	"AAC75180.2"
"4607"	"U00096.3"	"gene"	2205695	2207974	"+"	"yehM"	"protein_coding"	"gene-b2120"	"yehM"	NA	NA	NA
"4608"	"U00096.3"	"CDS"	2205695	2207974	"+"	"yehM"	NA	"cds-AAC75181.1"	"AAC75181.1"	"gene-b2120"	"uncharacterized protein YehM"	"AAC75181.1"
"4609"	"U00096.3"	"gene"	2207967	2209103	"+"	"yehP"	"protein_coding"	"gene-b2121"	"yehP"	NA	NA	NA
"4610"	"U00096.3"	"CDS"	2207967	2209103	"+"	"yehP"	NA	"cds-AAC75182.1"	"AAC75182.1"	"gene-b2121"	"VWA domain-containing protein YehP"	"AAC75182.1"
"4611"	"U00096.3"	"gene"	2209100	2210944	"+"	"yehQ"	"protein_coding"	"gene-b2122"	"yehQ"	NA	NA	NA
"4612"	"U00096.3"	"CDS"	2209100	2210944	"+"	"yehQ"	NA	"cds-AYC08228.1"	"AYC08228.1"	"gene-b2122"	"SWIM zinc finger domains-containing protein YehQ"	"AYC08228.1"
"4613"	"U00096.3"	"gene"	2211225	2211686	"+"	"yehR"	"protein_coding"	"gene-b2123"	"yehR"	NA	NA	NA
"4614"	"U00096.3"	"CDS"	2211225	2211686	"+"	"yehR"	NA	"cds-AAC75184.2"	"AAC75184.2"	"gene-b2123"	"DUF1307 domain-containing lipoprotein YehR"	"AAC75184.2"
"4615"	"U00096.3"	"gene"	2211726	2212196	"-"	"yehS"	"protein_coding"	"gene-b2124"	"yehS"	NA	NA	NA
"4616"	"U00096.3"	"CDS"	2211726	2212196	"-"	"yehS"	NA	"cds-AAC75185.1"	"AAC75185.1"	"gene-b2124"	"DUF1456 domain-containing protein YehS"	"AAC75185.1"
"4617"	"U00096.3"	"gene"	2212243	2212962	"-"	"btsR"	"protein_coding"	"gene-b2125"	"btsR"	NA	NA	NA
"4618"	"U00096.3"	"CDS"	2212243	2212962	"-"	"btsR"	NA	"cds-AAC75186.2"	"AAC75186.2"	"gene-b2125"	"DNA-binding transcriptional dual regulator BtsR"	"AAC75186.2"
"4619"	"U00096.3"	"gene"	2212959	2214644	"-"	"btsS"	"protein_coding"	"gene-b2126"	"btsS"	NA	NA	NA
"4620"	"U00096.3"	"CDS"	2212959	2214644	"-"	"btsS"	NA	"cds-AAC75187.1"	"AAC75187.1"	"gene-b2126"	"high-affinity pyruvate receptor"	"AAC75187.1"
"4621"	"U00096.3"	"gene"	2214866	2215597	"+"	"mlrA"	"protein_coding"	"gene-b2127"	"mlrA"	NA	NA	NA
"4622"	"U00096.3"	"CDS"	2214866	2215597	"+"	"mlrA"	NA	"cds-AAC75188.1"	"AAC75188.1"	"gene-b2127"	"DNA-binding transcriptional activator MlrA"	"AAC75188.1"
"4623"	"U00096.3"	"gene"	2215657	2215764	"+"	"yohO"	"protein_coding"	"gene-b4542"	"yohO"	NA	NA	NA
"4624"	"U00096.3"	"CDS"	2215657	2215764	"+"	"yohO"	NA	"cds-ABD18688.1"	"ABD18688.1"	"gene-b4542"	"UPF0387 family protein YohO"	"ABD18688.1"
"4625"	"U00096.3"	"gene"	2215745	2216476	"-"	"yehW"	"protein_coding"	"gene-b2128"	"yehW"	NA	NA	NA
"4626"	"U00096.3"	"CDS"	2215745	2216476	"-"	"yehW"	NA	"cds-AAC75189.1"	"AAC75189.1"	"gene-b2128"	"glycine betaine ABC transporter membrane subunit YehW"	"AAC75189.1"
"4627"	"U00096.3"	"gene"	2216481	2217407	"-"	"yehX"	"protein_coding"	"gene-b2129"	"yehX"	NA	NA	NA
"4628"	"U00096.3"	"CDS"	2216481	2217407	"-"	"yehX"	NA	"cds-AAC75190.1"	"AAC75190.1"	"gene-b2129"	"glycine betaine ABC transporter ATP binding subunit YehX"	"AAC75190.1"
"4629"	"U00096.3"	"gene"	2217400	2218557	"-"	"yehY"	"protein_coding"	"gene-b2130"	"yehY"	NA	NA	NA
"4630"	"U00096.3"	"CDS"	2217400	2218557	"-"	"yehY"	NA	"cds-AAC75191.1"	"AAC75191.1"	"gene-b2130"	"glycine betaine ABC transporter membrane subunit YehY"	"AAC75191.1"
"4631"	"U00096.3"	"gene"	2218564	2219481	"-"	"osmF"	"protein_coding"	"gene-b2131"	"osmF"	NA	NA	NA
"4632"	"U00096.3"	"CDS"	2218564	2219481	"-"	"osmF"	NA	"cds-AAC75192.1"	"AAC75192.1"	"gene-b2131"	"glycine betaine ABC transporter periplasmic binding protein OsmF"	"AAC75192.1"
"4633"	"U00096.3"	"gene"	2219692	2221989	"-"	"bglX"	"protein_coding"	"gene-b2132"	"bglX"	NA	NA	NA
"4634"	"U00096.3"	"CDS"	2219692	2221989	"-"	"bglX"	NA	"cds-AAC75193.1"	"AAC75193.1"	"gene-b2132"	"beta-D-glucoside glucohydrolase%2C periplasmic"	"AAC75193.1"
"4635"	"U00096.3"	"gene"	2222185	2223900	"+"	"dld"	"protein_coding"	"gene-b2133"	"dld"	NA	NA	NA
"4636"	"U00096.3"	"CDS"	2222185	2223900	"+"	"dld"	NA	"cds-AAC75194.1"	"AAC75194.1"	"gene-b2133"	"quinone-dependent D-lactate dehydrogenase"	"AAC75194.1"
"4637"	"U00096.3"	"gene"	2223938	2224870	"-"	"pbpG"	"protein_coding"	"gene-b2134"	"pbpG"	NA	NA	NA
"4638"	"U00096.3"	"CDS"	2223938	2224870	"-"	"pbpG"	NA	"cds-AAC75195.2"	"AAC75195.2"	"gene-b2134"	"peptidoglycan DD-endopeptidase PbpG"	"AAC75195.2"
"4639"	"U00096.3"	"gene"	2225044	2225631	"-"	"yohC"	"protein_coding"	"gene-b2135"	"yohC"	NA	NA	NA
"4640"	"U00096.3"	"CDS"	2225044	2225631	"-"	"yohC"	NA	"cds-AAC75196.2"	"AAC75196.2"	"gene-b2135"	"putative inner membrane protein"	"AAC75196.2"
"4641"	"U00096.3"	"gene"	2225801	2226379	"+"	"yohD"	"protein_coding"	"gene-b2136"	"yohD"	NA	NA	NA
"4642"	"U00096.3"	"CDS"	2225801	2226379	"+"	"yohD"	NA	"cds-AAC75197.2"	"AAC75197.2"	"gene-b2136"	"DedA family protein YohD"	"AAC75197.2"
"4643"	"U00096.3"	"gene"	2226509	2227270	"-"	"yohF"	"protein_coding"	"gene-b2137"	"yohF"	NA	NA	NA
"4644"	"U00096.3"	"CDS"	2226509	2227270	"-"	"yohF"	NA	"cds-AAC75198.1"	"AAC75198.1"	"gene-b2137"	"putative oxidoreductase YohF"	"AAC75198.1"
"4645"	"U00096.3"	"pseudogene"	2227323	2228758	"-"	"mdtQ"	"pseudogene"	"gene-b2139"	"mdtQ"	NA	NA	NA
"4646"	"U00096.3"	"gene"	2228982	2229065	"+"	"yohP"	"protein_coding"	"gene-b4679"	"yohP"	NA	NA	NA
"4647"	"U00096.3"	"CDS"	2228982	2229065	"+"	"yohP"	NA	"cds-ACO60001.1"	"ACO60001.1"	"gene-b4679"	"putative membrane protein YohP"	"ACO60001.1"
"4648"	"U00096.3"	"gene"	2229438	2230385	"-"	"dusC"	"protein_coding"	"gene-b2140"	"dusC"	NA	NA	NA
"4649"	"U00096.3"	"CDS"	2229438	2230385	"-"	"dusC"	NA	"cds-AAC75201.1"	"AAC75201.1"	"gene-b2140"	"tRNA-dihydrouridine(16) synthase"	"AAC75201.1"
"4650"	"U00096.3"	"gene"	2230624	2231022	"+"	"yohJ"	"protein_coding"	"gene-b2141"	"yohJ"	NA	NA	NA
"4651"	"U00096.3"	"CDS"	2230624	2231022	"+"	"yohJ"	NA	"cds-AAC75202.1"	"AAC75202.1"	"gene-b2141"	"putative 3-hydroxypropanoate export protein YohJ"	"AAC75202.1"
"4652"	"U00096.3"	"gene"	2231019	2231714	"+"	"yohK"	"protein_coding"	"gene-b2142"	"yohK"	NA	NA	NA
"4653"	"U00096.3"	"CDS"	2231019	2231714	"+"	"yohK"	NA	"cds-AAC75203.1"	"AAC75203.1"	"gene-b2142"	"putative 3-hydroxypropanoate export protein YohK"	"AAC75203.1"
"4654"	"U00096.3"	"gene"	2231844	2232728	"+"	"cdd"	"protein_coding"	"gene-b2143"	"cdd"	NA	NA	NA
"4655"	"U00096.3"	"CDS"	2231844	2232728	"+"	"cdd"	NA	"cds-AAC75204.1"	"AAC75204.1"	"gene-b2143"	"cytidine/deoxycytidine deaminase"	"AAC75204.1"
"4656"	"U00096.3"	"gene"	2232878	2233597	"+"	"sanA"	"protein_coding"	"gene-b2144"	"sanA"	NA	NA	NA
"4657"	"U00096.3"	"CDS"	2232878	2233597	"+"	"sanA"	NA	"cds-AAC75205.1"	"AAC75205.1"	"gene-b2144"	"DUF218 domain-containing protein SanA"	"AAC75205.1"
"4658"	"U00096.3"	"gene"	2233600	2233839	"+"	"yeiS"	"protein_coding"	"gene-b2145"	"yeiS"	NA	NA	NA
"4659"	"U00096.3"	"CDS"	2233600	2233839	"+"	"yeiS"	NA	"cds-AAC75206.1"	"AAC75206.1"	"gene-b2145"	"DUF2542 domain-containing protein YeiS"	"AAC75206.1"
"4660"	"U00096.3"	"gene"	2234033	2235271	"+"	"preT"	"protein_coding"	"gene-b2146"	"preT"	NA	NA	NA
"4661"	"U00096.3"	"CDS"	2234033	2235271	"+"	"preT"	NA	"cds-AAC75207.1"	"AAC75207.1"	"gene-b2146"	"dihydropyrimidine dehydrogenase (NAD(+)) subunit PreT"	"AAC75207.1"
"4662"	"U00096.3"	"gene"	2235265	2236500	"+"	"preA"	"protein_coding"	"gene-b2147"	"preA"	NA	NA	NA
"4663"	"U00096.3"	"CDS"	2235265	2236500	"+"	"preA"	NA	"cds-AAC75208.2"	"AAC75208.2"	"gene-b2147"	"dihydropyrimidine dehydrogenase (NAD(+)) subunit PreA"	"AAC75208.2"
"4664"	"U00096.3"	"gene"	2236743	2237753	"-"	"mglC"	"protein_coding"	"gene-b2148"	"mglC"	NA	NA	NA
"4665"	"U00096.3"	"CDS"	2236743	2237753	"-"	"mglC"	NA	"cds-AAC75209.1"	"AAC75209.1"	"gene-b2148"	"D-galactose/methyl-galactoside ABC transporter membrane subunit"	"AAC75209.1"
"4666"	"U00096.3"	"gene"	2237769	2239289	"-"	"mglA"	"protein_coding"	"gene-b2149"	"mglA"	NA	NA	NA
"4667"	"U00096.3"	"CDS"	2237769	2239289	"-"	"mglA"	NA	"cds-AAC75210.1"	"AAC75210.1"	"gene-b2149"	"D-galactose/methyl-galactoside ABC transporter ATP binding subunit"	"AAC75210.1"
"4668"	"U00096.3"	"gene"	2239350	2240348	"-"	"mglB"	"protein_coding"	"gene-b2150"	"mglB"	NA	NA	NA
"4669"	"U00096.3"	"CDS"	2239350	2240348	"-"	"mglB"	NA	"cds-AAC75211.1"	"AAC75211.1"	"gene-b2150"	"D-galactose/methyl-galactoside ABC transporter periplasmic binding protein"	"AAC75211.1"
"4670"	"U00096.3"	"gene"	2240628	2241668	"-"	"galS"	"protein_coding"	"gene-b2151"	"galS"	NA	NA	NA
"4671"	"U00096.3"	"CDS"	2240628	2241668	"-"	"galS"	NA	"cds-AAC75212.1"	"AAC75212.1"	"gene-b2151"	"DNA-binding transcriptional dual regulator GalS"	"AAC75212.1"
"4672"	"U00096.3"	"gene"	2241810	2242967	"-"	"yeiB"	"protein_coding"	"gene-b2152"	"yeiB"	NA	NA	NA
"4673"	"U00096.3"	"CDS"	2241810	2242967	"-"	"yeiB"	NA	"cds-AAC75213.1"	"AAC75213.1"	"gene-b2152"	"DUF418 domain-containing protein YeiB"	"AAC75213.1"
"4674"	"U00096.3"	"gene"	2242984	2243652	"-"	"folE"	"protein_coding"	"gene-b2153"	"folE"	NA	NA	NA
"4675"	"U00096.3"	"CDS"	2242984	2243652	"-"	"folE"	NA	"cds-AAC75214.1"	"AAC75214.1"	"gene-b2153"	"GTP cyclohydrolase 1"	"AAC75214.1"
"4676"	"U00096.3"	"gene"	2243910	2244746	"+"	"yeiG"	"protein_coding"	"gene-b2154"	"yeiG"	NA	NA	NA
"4677"	"U00096.3"	"CDS"	2243910	2244746	"+"	"yeiG"	NA	"cds-AAC75215.1"	"AAC75215.1"	"gene-b2154"	"S-formylglutathione hydrolase/S-lactoylglutathione hydrolase"	"AAC75215.1"
"4678"	"U00096.3"	"gene"	2244778	2246769	"-"	"cirA"	"protein_coding"	"gene-b2155"	"cirA"	NA	NA	NA
"4679"	"U00096.3"	"CDS"	2244778	2246769	"-"	"cirA"	NA	"cds-AAC75216.1"	"AAC75216.1"	"gene-b2155"	"iron-catecholate outer membrane transporter CirA"	"AAC75216.1"
"4680"	"U00096.3"	"gene"	2247063	2248532	"-"	"lysP"	"protein_coding"	"gene-b2156"	"lysP"	NA	NA	NA
"4681"	"U00096.3"	"CDS"	2247063	2248532	"-"	"lysP"	NA	"cds-AAC75217.1"	"AAC75217.1"	"gene-b2156"	"lysine:H(+) symporter"	"AAC75217.1"
"4682"	"U00096.3"	"gene"	2248737	2249618	"-"	"yeiE"	"protein_coding"	"gene-b2157"	"yeiE"	NA	NA	NA
"4683"	"U00096.3"	"CDS"	2248737	2249618	"-"	"yeiE"	NA	"cds-AAC75218.1"	"AAC75218.1"	"gene-b2157"	"DNA-binding transcriptional regulator YeiE"	"AAC75218.1"
"4684"	"U00096.3"	"gene"	2249717	2250766	"+"	"yeiH"	"protein_coding"	"gene-b2158"	"yeiH"	NA	NA	NA
